Time,hsync,vsync,rgb
943535,1,1,000
943545,1,1,000
943555,1,1,000
943565,1,1,000
943575,1,1,000
943585,1,1,000
943595,1,1,000
943605,1,1,000
943615,1,1,000
943625,1,1,000
943635,1,1,000
943645,1,1,000
943655,1,1,000
943665,1,1,000
943675,1,1,000
943685,1,1,000
943695,1,1,000
943705,1,1,000
943715,1,1,000
943725,1,1,000
943735,1,1,000
943745,1,1,000
943755,1,1,000
943765,1,1,000
943775,1,1,000
943785,1,1,000
943795,1,1,000
943805,1,1,000
943815,1,1,000
943825,1,1,000
943835,1,1,000
943845,1,1,000
943855,1,1,000
943865,1,1,000
943875,1,1,000
943885,1,1,000
943895,1,1,000
943905,1,1,000
943915,1,1,000
943925,1,1,000
943935,1,1,000
943945,1,1,000
943955,1,1,000
943965,1,1,000
943975,1,1,000
943985,1,1,000
943995,1,1,000
944005,1,1,000
944015,1,1,000
944025,1,1,000
944035,1,1,000
944045,1,1,000
944055,1,1,000
944065,1,1,000
944075,1,1,000
944085,1,1,000
944095,1,1,000
944105,1,1,000
944115,1,1,000
944125,1,1,000
944135,1,1,000
944145,1,1,000
944155,1,1,000
944165,1,1,000
944175,1,1,000
944185,1,1,000
944195,1,1,000
944205,1,1,000
944215,1,1,000
944225,1,1,000
944235,1,1,000
944245,1,1,000
944255,1,1,000
944265,1,1,000
944275,1,1,000
944285,1,1,000
944295,1,1,000
944305,1,1,000
944315,1,1,000
944325,1,1,000
944335,1,1,000
944345,1,1,000
944355,1,1,000
944365,1,1,000
944375,1,1,000
944385,1,1,000
944395,1,1,000
944405,1,1,000
944415,1,1,000
944425,1,1,000
944435,1,1,000
944445,1,1,000
944455,1,1,000
944465,1,1,000
944475,1,1,000
944485,1,1,000
944495,1,1,000
944505,1,1,000
944515,1,1,000
944525,1,1,000
944535,1,1,000
944545,1,1,000
944555,1,1,000
944565,1,1,000
944575,1,1,000
944585,1,1,000
944595,1,1,000
944605,1,1,000
944615,1,1,000
944625,1,1,000
944635,1,1,000
944645,1,1,000
944655,1,1,000
944665,1,1,000
944675,1,1,000
944685,1,1,000
944695,1,1,000
944705,1,1,000
944715,1,1,000
944725,1,1,000
944735,1,1,000
944745,1,1,000
944755,1,1,000
944765,1,1,000
944775,1,1,000
944785,1,1,000
944795,1,1,000
944805,1,1,000
944815,1,1,000
944825,1,1,000
944835,1,1,000
944845,1,1,000
944855,1,1,000
944865,1,1,000
944875,1,1,000
944885,1,1,000
944895,1,1,000
944905,1,1,000
944915,1,1,000
944925,1,1,000
944935,1,1,000
944945,1,1,000
944955,1,1,000
944965,1,1,000
944975,1,1,000
944985,1,1,000
944995,1,1,000
945005,1,1,000
945015,1,1,000
945025,1,1,000
945035,1,1,000
945045,1,1,000
945055,1,1,000
945065,1,1,000
945075,1,1,000
945085,1,1,000
945095,1,1,000
945105,1,1,000
945115,1,1,000
945125,1,1,000
945135,1,1,000
945145,1,1,000
945155,1,1,000
945165,1,1,000
945175,1,1,000
945185,1,1,000
945195,1,1,000
945205,1,1,000
945215,1,1,000
945225,1,1,000
945235,1,1,000
945245,1,1,000
945255,1,1,000
945265,1,1,000
945275,1,1,000
945285,1,1,000
945295,1,1,000
945305,1,1,000
945315,1,1,000
945325,1,1,000
945335,1,1,000
945345,1,1,000
945355,1,1,000
945365,1,1,000
945375,1,1,000
945385,1,1,000
945395,1,1,000
945405,1,1,000
945415,1,1,000
945425,1,1,000
945435,1,1,000
945445,1,1,000
945455,1,1,000
945465,1,1,000
945475,1,1,000
945485,1,1,000
945495,1,1,000
945505,1,1,000
945515,1,1,000
945525,1,1,000
945535,1,1,000
945545,1,1,000
945555,1,1,000
945565,1,1,000
945575,1,1,000
945585,1,1,000
945595,1,1,000
945605,1,1,000
945615,1,1,000
945625,1,1,000
945635,1,1,000
945645,1,1,000
945655,1,1,000
945665,1,1,000
945675,1,1,000
945685,1,1,000
945695,1,1,000
945705,1,1,000
945715,1,1,000
945725,1,1,000
945735,1,1,000
945745,1,1,000
945755,1,1,000
945765,1,1,000
945775,1,1,000
945785,1,1,000
945795,1,1,000
945805,1,1,000
945815,1,1,000
945825,1,1,000
945835,1,1,000
945845,1,1,000
945855,1,1,000
945865,1,1,000
945875,1,1,000
945885,1,1,000
945895,1,1,000
945905,1,1,000
945915,1,1,000
945925,1,1,000
945935,1,1,000
945945,1,1,000
945955,1,1,000
945965,1,1,000
945975,1,1,000
945985,1,1,000
945995,1,1,000
946005,1,1,000
946015,1,1,000
946025,1,1,000
946035,1,1,000
946045,1,1,000
946055,1,1,000
946065,1,1,000
946075,1,1,000
946085,1,1,000
946095,1,1,000
946105,1,1,000
946115,1,1,000
946125,1,1,000
946135,1,1,000
946145,1,1,000
946155,1,1,000
946165,1,1,000
946175,1,1,000
946185,1,1,000
946195,1,1,000
946205,1,1,000
946215,1,1,000
946225,1,1,000
946235,1,1,000
946245,1,1,000
946255,1,1,000
946265,1,1,000
946275,1,1,000
946285,1,1,000
946295,1,1,000
946305,1,1,000
946315,1,1,000
946325,1,1,000
946335,1,1,000
946345,1,1,000
946355,1,1,000
946365,1,1,000
946375,1,1,000
946385,1,1,000
946395,1,1,000
946405,1,1,000
946415,1,1,000
946425,1,1,000
946435,1,1,000
946445,1,1,000
946455,1,1,000
946465,1,1,000
946475,1,1,000
946485,1,1,000
946495,1,1,000
946505,1,1,000
946515,1,1,000
946525,1,1,000
946535,1,1,000
946545,1,1,000
946555,1,1,000
946565,1,1,000
946575,1,1,000
946585,1,1,000
946595,1,1,000
946605,1,1,000
946615,1,1,000
946625,1,1,000
946635,1,1,000
946645,1,1,000
946655,1,1,000
946665,1,1,000
946675,1,1,000
946685,1,1,000
946695,1,1,000
946705,1,1,000
946715,1,1,000
946725,1,1,000
946735,1,1,000
946745,1,1,000
946755,1,1,000
946765,1,1,000
946775,1,1,000
946785,1,1,000
946795,1,1,000
946805,1,1,000
946815,1,1,000
946825,1,1,000
946835,1,1,000
946845,1,1,000
946855,1,1,000
946865,1,1,000
946875,1,1,000
946885,1,1,000
946895,1,1,000
946905,1,1,000
946915,1,1,000
946925,1,1,000
946935,1,1,000
946945,1,1,000
946955,1,1,000
946965,1,1,000
946975,1,1,000
946985,1,1,000
946995,1,1,000
947005,1,1,000
947015,1,1,000
947025,1,1,000
947035,1,1,000
947045,1,1,000
947055,1,1,000
947065,1,1,000
947075,1,1,000
947085,1,1,000
947095,1,1,000
947105,1,1,000
947115,1,1,000
947125,1,1,000
947135,1,1,000
947145,1,1,000
947155,1,1,000
947165,1,1,000
947175,1,1,000
947185,1,1,000
947195,1,1,000
947205,1,1,000
947215,1,1,000
947225,1,1,000
947235,1,1,000
947245,1,1,000
947255,1,1,000
947265,1,1,000
947275,1,1,000
947285,1,1,000
947295,1,1,000
947305,1,1,000
947315,1,1,000
947325,1,1,000
947335,1,1,000
947345,1,1,000
947355,1,1,000
947365,1,1,000
947375,1,1,000
947385,1,1,000
947395,1,1,000
947405,1,1,000
947415,1,1,000
947425,1,1,000
947435,1,1,000
947445,1,1,000
947455,1,1,000
947465,1,1,000
947475,1,1,000
947485,1,1,000
947495,1,1,000
947505,1,1,000
947515,1,1,000
947525,1,1,000
947535,1,1,000
947545,1,1,000
947555,1,1,000
947565,1,1,000
947575,1,1,000
947585,1,1,000
947595,1,1,000
947605,1,1,000
947615,1,1,000
947625,1,1,000
947635,1,1,000
947645,1,1,000
947655,1,1,000
947665,1,1,000
947675,1,1,000
947685,1,1,000
947695,1,1,000
947705,1,1,000
947715,1,1,000
947725,1,1,000
947735,1,1,000
947745,1,1,000
947755,1,1,000
947765,1,1,000
947775,1,1,000
947785,1,1,000
947795,1,1,000
947805,1,1,000
947815,1,1,000
947825,1,1,000
947835,1,1,000
947845,1,1,000
947855,1,1,000
947865,1,1,000
947875,1,1,000
947885,1,1,000
947895,1,1,000
947905,1,1,000
947915,1,1,000
947925,1,1,000
947935,1,1,000
947945,1,1,000
947955,1,1,000
947965,1,1,000
947975,1,1,000
947985,1,1,000
947995,1,1,000
948005,1,1,000
948015,1,1,000
948025,1,1,000
948035,1,1,000
948045,1,1,000
948055,1,1,000
948065,1,1,000
948075,1,1,000
948085,1,1,000
948095,1,1,000
948105,1,1,000
948115,1,1,000
948125,1,1,000
948135,1,1,000
948145,1,1,000
948155,1,1,000
948165,1,1,000
948175,1,1,000
948185,1,1,000
948195,1,1,000
948205,1,1,000
948215,1,1,000
948225,1,1,000
948235,1,1,000
948245,1,1,000
948255,1,1,000
948265,1,1,000
948275,1,1,000
948285,1,1,000
948295,1,1,000
948305,1,1,000
948315,1,1,000
948325,1,1,000
948335,1,1,000
948345,1,1,000
948355,1,1,000
948365,1,1,000
948375,1,1,000
948385,1,1,000
948395,1,1,000
948405,1,1,000
948415,1,1,000
948425,1,1,000
948435,1,1,000
948445,1,1,000
948455,1,1,000
948465,1,1,000
948475,1,1,000
948485,1,1,000
948495,1,1,000
948505,1,1,000
948515,1,1,000
948525,1,1,000
948535,1,1,000
948545,1,1,000
948555,1,1,000
948565,1,1,000
948575,1,1,000
948585,1,1,000
948595,1,1,000
948605,1,1,000
948615,1,1,000
948625,1,1,000
948635,1,1,000
948645,1,1,000
948655,1,1,000
948665,1,1,000
948675,1,1,000
948685,1,1,000
948695,1,1,000
948705,1,1,000
948715,1,1,000
948725,1,1,000
948735,1,1,000
948745,1,1,000
948755,1,1,000
948765,1,1,000
948775,1,1,000
948785,1,1,000
948795,1,1,000
948805,1,1,000
948815,1,1,000
948825,1,1,000
948835,1,1,000
948845,1,1,000
948855,1,1,000
948865,1,1,000
948875,1,1,000
948885,1,1,000
948895,1,1,000
948905,1,1,000
948915,1,1,000
948925,1,1,000
948935,1,1,000
948945,1,1,000
948955,1,1,000
948965,1,1,000
948975,1,1,000
948985,1,1,000
948995,1,1,000
949005,1,1,000
949015,1,1,000
949025,1,1,000
949035,1,1,000
949045,1,1,000
949055,1,1,000
949065,1,1,000
949075,1,1,000
949085,1,1,000
949095,1,1,000
949105,1,1,000
949115,1,1,000
949125,1,1,000
949135,1,1,000
949145,1,1,000
949155,1,1,000
949165,1,1,000
949175,1,1,000
949185,1,1,000
949195,1,1,000
949205,1,1,000
949215,1,1,000
949225,1,1,000
949235,1,1,000
949245,1,1,000
949255,1,1,000
949265,1,1,000
949275,1,1,000
949285,1,1,000
949295,1,1,000
949305,1,1,000
949315,1,1,000
949325,1,1,000
949335,1,1,000
949345,1,1,000
949355,1,1,000
949365,1,1,000
949375,1,1,000
949385,1,1,000
949395,1,1,000
949405,1,1,000
949415,1,1,000
949425,1,1,000
949435,1,1,000
949445,1,1,000
949455,1,1,000
949465,1,1,000
949475,1,1,000
949485,1,1,000
949495,1,1,000
949505,1,1,000
949515,1,1,000
949525,1,1,000
949535,1,1,000
949545,1,1,000
949555,1,1,000
949565,1,1,000
949575,1,1,000
949585,1,1,000
949595,1,1,000
949605,1,1,000
949615,1,1,000
949625,1,1,000
949635,1,1,000
949645,1,1,000
949655,1,1,000
949665,1,1,000
949675,1,1,000
949685,1,1,000
949695,1,1,000
949705,1,1,000
949715,1,1,000
949725,1,1,000
949735,1,1,000
949745,1,1,000
949755,1,1,000
949765,1,1,000
949775,1,1,000
949785,1,1,000
949795,1,1,000
949805,1,1,000
949815,1,1,000
949825,1,1,000
949835,1,1,000
949845,1,1,000
949855,1,1,000
949865,1,1,000
949875,1,1,000
949885,1,1,000
949895,1,1,000
949905,1,1,000
949915,1,1,000
949925,1,1,000
949935,1,1,000
949945,1,1,000
949955,1,1,000
949965,1,1,000
949975,1,1,000
949985,1,1,000
949995,1,1,000
950005,1,1,000
950015,1,1,000
950025,1,1,000
950035,1,1,000
950045,1,1,000
950055,1,1,000
950065,1,1,000
950075,1,1,000
950085,1,1,000
950095,1,1,000
950105,1,1,000
950115,1,1,000
950125,1,1,000
950135,1,1,000
950145,1,1,000
950155,1,1,000
950165,1,1,000
950175,1,1,000
950185,1,1,000
950195,1,1,000
950205,1,1,000
950215,1,1,000
950225,1,1,000
950235,1,1,000
950245,1,1,000
950255,1,1,000
950265,1,1,000
950275,1,1,000
950285,1,1,000
950295,1,1,000
950305,1,1,000
950315,1,1,000
950325,1,1,000
950335,1,1,000
950345,1,1,000
950355,1,1,000
950365,1,1,000
950375,1,1,000
950385,1,1,000
950395,1,1,000
950405,1,1,000
950415,1,1,000
950425,1,1,000
950435,1,1,000
950445,1,1,000
950455,1,1,000
950465,1,1,000
950475,1,1,000
950485,1,1,000
950495,1,1,000
950505,1,1,000
950515,1,1,000
950525,1,1,000
950535,1,1,000
950545,1,1,000
950555,1,1,000
950565,1,1,000
950575,1,1,000
950585,1,1,000
950595,1,1,000
950605,1,1,000
950615,1,1,000
950625,1,1,000
950635,1,1,000
950645,1,1,000
950655,1,1,000
950665,1,1,000
950675,1,1,000
950685,1,1,000
950695,1,1,000
950705,1,1,000
950715,1,1,000
950725,1,1,000
950735,1,1,000
950745,1,1,000
950755,1,1,000
950765,1,1,000
950775,1,1,000
950785,1,1,000
950795,1,1,000
950805,1,1,000
950815,1,1,000
950825,1,1,000
950835,1,1,000
950845,1,1,000
950855,1,1,000
950865,1,1,000
950875,1,1,000
950885,1,1,000
950895,1,1,000
950905,1,1,000
950915,1,1,000
950925,1,1,000
950935,1,1,000
950945,1,1,000
950955,1,1,000
950965,1,1,000
950975,1,1,000
950985,1,1,000
950995,1,1,000
951005,1,1,000
951015,1,1,000
951025,1,1,000
951035,1,1,000
951045,1,1,000
951055,1,1,000
951065,1,1,000
951075,1,1,000
951085,1,1,000
951095,1,1,000
951105,1,1,000
951115,1,1,000
951125,1,1,000
951135,1,1,000
951145,1,1,000
951155,1,1,000
951165,1,1,000
951175,1,1,000
951185,1,1,000
951195,1,1,000
951205,1,1,000
951215,1,1,000
951225,1,1,000
951235,1,1,000
951245,1,1,000
951255,1,1,000
951265,1,1,000
951275,1,1,000
951285,1,1,000
951295,1,1,000
951305,1,1,000
951315,1,1,000
951325,1,1,000
951335,1,1,000
951345,1,1,000
951355,1,1,000
951365,1,1,000
951375,1,1,000
951385,1,1,000
951395,1,1,000
951405,1,1,000
951415,1,1,000
951425,1,1,000
951435,1,1,000
951445,1,1,000
951455,1,1,000
951465,1,1,000
951475,1,1,000
951485,1,1,000
951495,1,1,000
951505,1,1,000
951515,1,1,000
951525,1,1,000
951535,1,1,000
951545,1,1,000
951555,1,1,000
951565,1,1,000
951575,1,1,000
951585,1,1,000
951595,1,1,000
951605,1,1,000
951615,1,1,000
951625,1,1,000
951635,1,1,000
951645,1,1,000
951655,1,1,000
951665,1,1,000
951675,1,1,000
951685,1,1,000
951695,1,1,000
951705,1,1,000
951715,1,1,000
951725,1,1,000
951735,1,1,000
951745,1,1,000
951755,1,1,000
951765,1,1,000
951775,1,1,000
951785,1,1,000
951795,1,1,000
951805,1,1,000
951815,1,1,000
951825,1,1,000
951835,1,1,000
951845,1,1,000
951855,1,1,000
951865,1,1,000
951875,1,1,000
951885,1,1,000
951895,1,1,000
951905,1,1,000
951915,1,1,000
951925,1,1,000
951935,1,1,000
951945,1,1,000
951955,1,1,000
951965,1,1,000
951975,1,1,000
951985,1,1,000
951995,1,1,000
952005,1,1,000
952015,1,1,000
952025,1,1,000
952035,1,1,000
952045,1,1,000
952055,1,1,000
952065,1,1,000
952075,1,1,000
952085,1,1,000
952095,1,1,000
952105,1,1,000
952115,1,1,000
952125,1,1,000
952135,1,1,000
952145,1,1,000
952155,1,1,000
952165,1,1,000
952175,1,1,000
952185,1,1,000
952195,1,1,000
952205,1,1,000
952215,1,1,000
952225,1,1,000
952235,1,1,000
952245,1,1,000
952255,1,1,000
952265,1,1,000
952275,1,1,000
952285,1,1,000
952295,1,1,000
952305,1,1,000
952315,1,1,000
952325,1,1,000
952335,1,1,000
952345,1,1,000
952355,1,1,000
952365,1,1,000
952375,1,1,000
952385,1,1,000
952395,1,1,000
952405,1,1,000
952415,1,1,000
952425,1,1,000
952435,1,1,000
952445,1,1,000
952455,1,1,000
952465,1,1,000
952475,1,1,000
952485,1,1,000
952495,1,1,000
952505,1,1,000
952515,1,1,000
952525,1,1,000
952535,1,1,000
952545,1,1,000
952555,1,1,000
952565,1,1,000
952575,1,1,000
952585,1,1,000
952595,1,1,000
952605,1,1,000
952615,1,1,000
952625,1,1,000
952635,1,1,000
952645,1,1,000
952655,1,1,000
952665,1,1,000
952675,1,1,000
952685,1,1,000
952695,1,1,000
952705,1,1,000
952715,1,1,000
952725,1,1,000
952735,1,1,000
952745,1,1,000
952755,1,1,000
952765,1,1,000
952775,1,1,000
952785,1,1,000
952795,1,1,000
952805,1,1,000
952815,1,1,000
952825,1,1,000
952835,1,1,000
952845,1,1,000
952855,1,1,000
952865,1,1,000
952875,1,1,000
952885,1,1,000
952895,1,1,000
952905,1,1,000
952915,1,1,000
952925,1,1,000
952935,1,1,000
952945,1,1,000
952955,1,1,000
952965,1,1,000
952975,1,1,000
952985,1,1,000
952995,1,1,000
953005,1,1,000
953015,1,1,000
953025,1,1,000
953035,1,1,000
953045,1,1,000
953055,1,1,000
953065,1,1,000
953075,1,1,000
953085,1,1,000
953095,1,1,000
953105,1,1,000
953115,1,1,000
953125,1,1,000
953135,1,1,000
953145,1,1,000
953155,1,1,000
953165,1,1,000
953175,1,1,000
953185,1,1,000
953195,1,1,000
953205,1,1,000
953215,1,1,000
953225,1,1,000
953235,1,1,000
953245,1,1,000
953255,1,1,000
953265,1,1,000
953275,1,1,000
953285,1,1,000
953295,1,1,000
953305,1,1,000
953315,1,1,000
953325,1,1,000
953335,1,1,000
953345,1,1,000
953355,1,1,000
953365,1,1,000
953375,1,1,000
953385,1,1,000
953395,1,1,000
953405,1,1,000
953415,1,1,000
953425,1,1,000
953435,1,1,000
953445,1,1,000
953455,1,1,000
953465,1,1,000
953475,1,1,000
953485,1,1,000
953495,1,1,000
953505,1,1,000
953515,1,1,000
953525,1,1,000
953535,1,1,000
953545,1,1,000
953555,1,1,000
953565,1,1,000
953575,1,1,000
953585,1,1,000
953595,1,1,000
953605,1,1,000
953615,1,1,000
953625,1,1,000
953635,1,1,000
953645,1,1,000
953655,1,1,000
953665,1,1,000
953675,1,1,000
953685,1,1,000
953695,1,1,000
953705,1,1,000
953715,1,1,000
953725,1,1,000
953735,1,1,000
953745,1,1,000
953755,1,1,000
953765,1,1,000
953775,1,1,000
953785,1,1,000
953795,1,1,000
953805,1,1,000
953815,1,1,000
953825,1,1,000
953835,1,1,000
953845,1,1,000
953855,1,1,000
953865,1,1,000
953875,1,1,000
953885,1,1,000
953895,1,1,000
953905,1,1,000
953915,1,1,000
953925,1,1,000
953935,1,1,000
953945,1,1,000
953955,1,1,000
953965,1,1,000
953975,1,1,000
953985,1,1,000
953995,1,1,000
954005,1,1,000
954015,1,1,000
954025,1,1,000
954035,1,1,000
954045,1,1,000
954055,1,1,000
954065,1,1,000
954075,1,1,000
954085,1,1,000
954095,1,1,000
954105,1,1,000
954115,1,1,000
954125,1,1,000
954135,1,1,000
954145,1,1,000
954155,1,1,000
954165,1,1,000
954175,1,1,000
954185,1,1,000
954195,1,1,000
954205,1,1,000
954215,1,1,000
954225,1,1,000
954235,1,1,000
954245,1,1,000
954255,1,1,000
954265,1,1,000
954275,1,1,000
954285,1,1,000
954295,1,1,000
954305,1,1,000
954315,1,1,000
954325,1,1,000
954335,0,1,000
954345,0,1,000
954355,0,1,000
954365,0,1,000
954375,0,1,000
954385,0,1,000
954395,0,1,000
954405,0,1,000
954415,0,1,000
954425,0,1,000
954435,0,1,000
954445,0,1,000
954455,0,1,000
954465,0,1,000
954475,0,1,000
954485,0,1,000
954495,0,1,000
954505,0,1,000
954515,0,1,000
954525,0,1,000
954535,0,1,000
954545,0,1,000
954555,0,1,000
954565,0,1,000
954575,0,1,000
954585,0,1,000
954595,0,1,000
954605,0,1,000
954615,0,1,000
954625,0,1,000
954635,0,1,000
954645,0,1,000
954655,0,1,000
954665,0,1,000
954675,0,1,000
954685,0,1,000
954695,0,1,000
954705,0,1,000
954715,0,1,000
954725,0,1,000
954735,0,1,000
954745,0,1,000
954755,0,1,000
954765,0,1,000
954775,0,1,000
954785,0,1,000
954795,0,1,000
954805,0,1,000
954815,0,1,000
954825,0,1,000
954835,0,1,000
954845,0,1,000
954855,0,1,000
954865,0,1,000
954875,0,1,000
954885,0,1,000
954895,0,1,000
954905,0,1,000
954915,0,1,000
954925,0,1,000
954935,0,1,000
954945,0,1,000
954955,0,1,000
954965,0,1,000
954975,0,1,000
954985,0,1,000
954995,0,1,000
955005,0,1,000
955015,0,1,000
955025,0,1,000
955035,0,1,000
955045,0,1,000
955055,0,1,000
955065,0,1,000
955075,0,1,000
955085,0,1,000
955095,0,1,000
955105,0,1,000
955115,0,1,000
955125,0,1,000
955135,0,1,000
955145,0,1,000
955155,0,1,000
955165,0,1,000
955175,0,1,000
955185,0,1,000
955195,0,1,000
955205,0,1,000
955215,0,1,000
955225,0,1,000
955235,0,1,000
955245,0,1,000
955255,0,1,000
955265,0,1,000
955275,0,1,000
955285,0,1,000
955295,0,1,000
955305,0,1,000
955315,0,1,000
955325,0,1,000
955335,0,1,000
955345,0,1,000
955355,0,1,000
955365,0,1,000
955375,0,1,000
955385,0,1,000
955395,0,1,000
955405,0,1,000
955415,0,1,000
955425,0,1,000
955435,0,1,000
955445,0,1,000
955455,0,1,000
955465,0,1,000
955475,0,1,000
955485,0,1,000
955495,0,1,000
955505,0,1,000
955515,0,1,000
955525,0,1,000
955535,0,1,000
955545,0,1,000
955555,0,1,000
955565,0,1,000
955575,0,1,000
955585,0,1,000
955595,0,1,000
955605,0,1,000
955615,0,1,000
955625,0,1,000
955635,0,1,000
955645,0,1,000
955655,0,1,000
955665,0,1,000
955675,0,1,000
955685,0,1,000
955695,0,1,000
955705,0,1,000
955715,0,1,000
955725,0,1,000
955735,0,1,000
955745,0,1,000
955755,0,1,000
955765,0,1,000
955775,0,1,000
955785,0,1,000
955795,0,1,000
955805,0,1,000
955815,0,1,000
955825,0,1,000
955835,0,1,000
955845,0,1,000
955855,0,1,000
955865,0,1,000
955875,0,1,000
955885,0,1,000
955895,0,1,000
955905,0,1,000
955915,0,1,000
955925,0,1,000
955935,0,1,000
955945,0,1,000
955955,0,1,000
955965,0,1,000
955975,0,1,000
955985,0,1,000
955995,0,1,000
956005,0,1,000
956015,0,1,000
956025,0,1,000
956035,0,1,000
956045,0,1,000
956055,0,1,000
956065,0,1,000
956075,0,1,000
956085,0,1,000
956095,0,1,000
956105,0,1,000
956115,0,1,000
956125,0,1,000
956135,0,1,000
956145,0,1,000
956155,0,1,000
956165,0,1,000
956175,0,1,000
956185,0,1,000
956195,0,1,000
956205,0,1,000
956215,0,1,000
956225,0,1,000
956235,0,1,000
956245,0,1,000
956255,0,1,000
956265,0,1,000
956275,0,1,000
956285,0,1,000
956295,0,1,000
956305,0,1,000
956315,0,1,000
956325,0,1,000
956335,0,1,000
956345,0,1,000
956355,0,1,000
956365,0,1,000
956375,0,1,000
956385,0,1,000
956395,0,1,000
956405,0,1,000
956415,0,1,000
956425,0,1,000
956435,0,1,000
956445,0,1,000
956455,0,1,000
956465,0,1,000
956475,0,1,000
956485,0,1,000
956495,0,1,000
956505,0,1,000
956515,0,1,000
956525,0,1,000
956535,0,1,000
956545,0,1,000
956555,0,1,000
956565,0,1,000
956575,0,1,000
956585,0,1,000
956595,0,1,000
956605,0,1,000
956615,0,1,000
956625,0,1,000
956635,0,1,000
956645,0,1,000
956655,0,1,000
956665,0,1,000
956675,0,1,000
956685,0,1,000
956695,0,1,000
956705,0,1,000
956715,0,1,000
956725,0,1,000
956735,0,1,000
956745,0,1,000
956755,0,1,000
956765,0,1,000
956775,0,1,000
956785,0,1,000
956795,0,1,000
956805,0,1,000
956815,0,1,000
956825,0,1,000
956835,0,1,000
956845,0,1,000
956855,0,1,000
956865,0,1,000
956875,0,1,000
956885,0,1,000
956895,0,1,000
956905,0,1,000
956915,0,1,000
956925,0,1,000
956935,0,1,000
956945,0,1,000
956955,0,1,000
956965,0,1,000
956975,0,1,000
956985,0,1,000
956995,0,1,000
957005,0,1,000
957015,0,1,000
957025,0,1,000
957035,0,1,000
957045,0,1,000
957055,0,1,000
957065,0,1,000
957075,0,1,000
957085,0,1,000
957095,0,1,000
957105,0,1,000
957115,0,1,000
957125,0,1,000
957135,0,1,000
957145,0,1,000
957155,0,1,000
957165,0,1,000
957175,0,1,000
957185,0,1,000
957195,0,1,000
957205,0,1,000
957215,0,1,000
957225,0,1,000
957235,0,1,000
957245,0,1,000
957255,0,1,000
957265,0,1,000
957275,0,1,000
957285,0,1,000
957295,0,1,000
957305,0,1,000
957315,0,1,000
957325,0,1,000
957335,0,1,000
957345,0,1,000
957355,0,1,000
957365,0,1,000
957375,0,1,000
957385,0,1,000
957395,0,1,000
957405,0,1,000
957415,0,1,000
957425,0,1,000
957435,0,1,000
957445,0,1,000
957455,0,1,000
957465,0,1,000
957475,0,1,000
957485,0,1,000
957495,0,1,000
957505,0,1,000
957515,0,1,000
957525,0,1,000
957535,0,1,000
957545,0,1,000
957555,0,1,000
957565,0,1,000
957575,0,1,000
957585,0,1,000
957595,0,1,000
957605,0,1,000
957615,0,1,000
957625,0,1,000
957635,0,1,000
957645,0,1,000
957655,0,1,000
957665,0,1,000
957675,0,1,000
957685,0,1,000
957695,0,1,000
957705,0,1,000
957715,0,1,000
957725,0,1,000
957735,0,1,000
957745,0,1,000
957755,0,1,000
957765,0,1,000
957775,0,1,000
957785,0,1,000
957795,0,1,000
957805,0,1,000
957815,0,1,000
957825,0,1,000
957835,0,1,000
957845,0,1,000
957855,0,1,000
957865,0,1,000
957875,0,1,000
957885,0,1,000
957895,0,1,000
957905,0,1,000
957915,0,1,000
957925,0,1,000
957935,0,1,000
957945,0,1,000
957955,0,1,000
957965,0,1,000
957975,0,1,000
957985,0,1,000
957995,0,1,000
958005,0,1,000
958015,0,1,000
958025,0,1,000
958035,0,1,000
958045,0,1,000
958055,0,1,000
958065,0,1,000
958075,0,1,000
958085,0,1,000
958095,0,1,000
958105,0,1,000
958115,0,1,000
958125,0,1,000
958135,0,1,000
958145,0,1,000
958155,0,1,000
958165,0,1,000
958175,0,1,000
958185,0,1,000
958195,0,1,000
958205,0,1,000
958215,0,1,000
958225,0,1,000
958235,0,1,000
958245,0,1,000
958255,0,1,000
958265,0,1,000
958275,0,1,000
958285,0,1,000
958295,0,1,000
958305,0,1,000
958315,0,1,000
958325,0,1,000
958335,0,1,000
958345,0,1,000
958355,0,1,000
958365,0,1,000
958375,0,1,000
958385,0,1,000
958395,0,1,000
958405,0,1,000
958415,0,1,000
958425,0,1,000
958435,0,1,000
958445,0,1,000
958455,0,1,000
958465,0,1,000
958475,0,1,000
958485,0,1,000
958495,0,1,000
958505,0,1,000
958515,0,1,000
958525,0,1,000
958535,0,1,000
958545,0,1,000
958555,0,1,000
958565,0,1,000
958575,0,1,000
958585,0,1,000
958595,0,1,000
958605,0,1,000
958615,0,1,000
958625,0,1,000
958635,0,1,000
958645,0,1,000
958655,0,1,000
958665,0,1,000
958675,0,1,000
958685,0,1,000
958695,0,1,000
958705,0,1,000
958715,0,1,000
958725,0,1,000
958735,0,1,000
958745,0,1,000
958755,0,1,000
958765,0,1,000
958775,0,1,000
958785,0,1,000
958795,0,1,000
958805,0,1,000
958815,0,1,000
958825,0,1,000
958835,0,1,000
958845,0,1,000
958855,0,1,000
958865,0,1,000
958875,0,1,000
958885,0,1,000
958895,0,1,000
958905,0,1,000
958915,0,1,000
958925,0,1,000
958935,0,1,000
958945,0,1,000
958955,0,1,000
958965,0,1,000
958975,0,1,000
958985,0,1,000
958995,0,1,000
959005,0,1,000
959015,0,1,000
959025,0,1,000
959035,0,1,000
959045,0,1,000
959055,0,1,000
